symbol,date,open,high,low,close,volume
MBB,2025-01-16,48683,49075,48227,48927,710990
MBB,2025-01-15,50434,50721,49190,49917,962150
MBB,2025-01-14,50319,51301,49961,51232,222716
MSN,2025-04-13,57196,57493,56952,57247,914830
MSN,2025-04-12,60441,60648,58574,59527,993685
MSN,2025-04-11,59336,60316,59018,59173,872327
MSN,2025-04-10,56485,58106,55838,57424,179870
MSN,2025-04-09,59567,59841,59120,59233,662514
MSN,2025-04-08,55861,56908,55365,56772,293346
MSN,2025-04-07,59457,61201,59137,60294,490795
MSN,2025-04-06,56431,56719,55428,56307,897368
MSN,2025-04-05,59259,59425,57894,58321,338583
MSN,2025-04-04,58640,59556,57940,59474,791361
MSN,2025-04-03,58133,59181,57745,58395,488968
MSN,2025-04-02,56313,57178,55926,57043,767970
MSN,2025-04-01,58355,59829,57937,59253,240497
MSN,2025-03-31,56103,57093,55495,56688,171137
MSN,2025-03-30,58051,58784,57425,58212,750371
MSN,2025-03-29,58912,59793,58024,58849,381343
MSN,2025-03-28,56937,57443,56005,56234,217239
MSN,2025-03-27,56999,57799,55189,56133,918864
MSN,2025-03-26,57859,59107,56932,58252,814914
MSN,2025-03-25,56846,57139,56057,56577,936340
MSN,2025-03-24,58292,59189,57357,58594,306689
MSN,2025-03-23,55802,57040,55522,56735,293047
MSN,2025-03-22,54597,55304,53833,55125,674351
MSN,2025-03-21,58373,58541,57602,58455,368764
MSN,2025-03-20,55869,56571,55177,56120,828775
MSN,2025-03-19,55803,56181,54575,54869,635527
MSN,2025-03-18,55440,56677,55257,55843,244308
MSN,2025-03-17,54232,54924,53535,54876,246361
MSN,2025-03-16,54735,55430,54005,54291,314024
MSN,2025-03-15,55067,55463,53235,54167,334249
MSN,2025-03-14,57780,58248,57150,57752,298401
MSN,2025-03-13,54399,55751,54074,55011,525206
MSN,2025-03-12,55040,56343,54831,55731,728618
MSN,2025-03-11,55679,56034,54629,55626,929223
MSN,2025-03-10,56048,56641,55533,55767,580466
MSN,2025-03-09,56901,57601,55992,56376,378922
MSN,2025-03-08,55561,55716,54531,55433,911741
MSN,2025-03-07,54584,55668,54174,55398,602120
MSN,2025-03-06,53440,54045,53191,53853,749861
MSN,2025-03-05,56616,56907,55676,56132,112471
MSN,2025-03-04,54860,55819,54211,55801,210815
MSN,2025-03-03,55052,55729,54474,55446,282904
MSN,2025-03-02,54360,55417,53388,54613,335606
MSN,2025-03-01,53598,53956,52114,52949,895474
MSN,2025-02-28,53950,54404,53275,54057,440566
MSN,2025-02-27,53021,53383,52254,52571,943557
MSN,2025-02-26,56561,57217,56054,56315,317566
MSN,2025-02-25,54408,55161,53131,53887,803538
MSN,2025-02-24,53611,54310,52447,53098,406398
MSN,2025-02-23,54083,54420,53481,53501,439711
MSN,2025-02-22,55232,55351,54062,55035,501079
MSN,2025-02-21,54809,56579,53969,55805,685302
MSN,2025-02-20,54512,55575,53707,54723,967516
MSN,2025-02-19,54056,54187,52379,53156,846341
MSN,2025-02-18,53359,53436,53261,53275,830665
MSN,2025-02-17,53797,54558,53342,53935,254395
MSN,2025-02-16,53774,54222,53371,53754,607716
MSN,2025-02-15,52135,52968,51607,52027,358422
MSN,2025-02-14,54198,55276,53257,54957,724427
MSN,2025-02-13,52391,53315,51925,52970,546197
MSN,2025-02-12,54330,54679,53495,53608,534526
MSN,2025-02-11,54272,54652,53712,53808,228507
MSN,2025-02-10,53343,54758,53270,54105,295272
MSN,2025-02-09,53551,54204,52674,53937,865838
MSN,2025-02-08,52070,53323,51761,52700,979679
MSN,2025-02-07,53808,54595,52497,52957,563150
MSN,2025-02-06,52789,53038,52033,52992,762932
MSN,2025-02-05,54000,54723,52759,53008,554197
MSN,2025-02-04,52555,52721,52039,52234,686489
MSN,2025-02-03,50376,51502,49389,50699,698588
MSN,2025-02-02,51706,51977,50023,50837,675716
MSN,2025-02-01,50561,51680,49669,50928,119470
MSN,2025-01-31,51086,51371,50255,51295,369183
MSN,2025-01-30,53430,53926,52502,53247,770897
MSN,2025-01-29,52121,53518,51121,53108,156718
MSN,2025-01-28,52169,52923,51521,51535,629536
MSN,2025-01-27,52886,53464,52128,53350,912041
MSN,2025-01-26,50887,51557,49872,50457,942765
MSN,2025-01-25,50541,51691,49832,51042,181451
MSN,2025-01-24,52885,52995,51146,51970,251556
MSN,2025-01-23,48874,50481,48526,49839,221875
MSN,2025-01-22,51576,52039,51105,51698,436805
MSN,2025-01-21,51785,52263,50868,51841,826150
MSN,2025-01-20,50499,52264,49574,51463,294402
MSN,2025-01-19,48669,50464,48083,49659,475506
MSN,2025-01-18,48921,50455,47932,49694,737101
MSN,2025-01-17,52819,52869,51813,52248,570208
MSN,2025-01-16,49852,49875,48393,49295,781101
MSN,2025-01-15,48751,49756,48464,49216,313665
MSN,2025-01-14,51291,52201,50499,50691,279320
MWG,2025-04-13,58856,58975,57105,58007,520542
MWG,2025-04-12,59831,60204,59586,59640,677893
MWG,2025-04-11,57274,57758,56381,57546,391345
MWG,2025-04-10,57759,58539,56775,57798,647758
MWG,2025-04-09,56934,57867,56728,57288,542390
MWG,2025-04-08,59786,59838,58776,59344,546046
MWG,2025-04-07,60424,60794,58947,59555,291930
MWG,2025-04-06,56760,57248,55818,56757,268497
MWG,2025-04-05,59861,60855,59453,60144,118292
MWG,2025-04-04,59503,59879,58528,58922,978026
MWG,2025-04-03,59989,60288,58971,59218,703723
MWG,2025-04-02,57006,57750,56824,57479,247952
MWG,2025-04-01,57668,58453,56824,56832,497865
MWG,2025-03-31,58127,58400,57119,57636,152741
MWG,2025-03-30,56623,56939,55481,56394,461450
MWG,2025-03-29,58004,58665,57875,58017,157238
MWG,2025-03-28,55470,56244,54490,55603,288330
MWG,2025-03-27,56066,57343,55878,56438,452261
MWG,2025-03-26,57144,57510,56336,57084,539010
MWG,2025-03-25,56278,56946,55425,56397,266121
MWG,2025-03-24,56576,58230,55931,57515,116396
MWG,2025-03-23,57772,58103,56276,57049,535999
MWG,2025-03-22,58024,58916,56969,57103,753798
MWG,2025-03-21,54680,56105,54330,55293,748648
MWG,2025-03-20,56994,57198,56083,56958,626381
MWG,2025-03-19,56531,57738,56121,56866,797528
MWG,2025-03-18,56288,57035,54569,55437,535406
MWG,2025-03-17,58135,58314,56831,57328,199211
MWG,2025-03-16,55059,56298,54881,56028,923477
MWG,2025-03-15,54896,56243,54882,55731,467686
MWG,2025-03-14,56092,57289,55945,56327,869927
MWG,2025-03-13,56278,56540,56057,56532,496225
MWG,2025-03-12,54601,55395,53226,53817,514943
MWG,2025-03-11,54167,55438,53630,54706,715493
MWG,2025-03-10,54216,54988,53661,54383,608209
MWG,2025-03-09,54196,54373,53250,53812,294294
MWG,2025-03-08,57251,57264,56072,56462,691668
MWG,2025-03-07,54397,54790,54044,54179,485512
MWG,2025-03-06,55535,56399,55285,55405,216943
MWG,2025-03-05,55831,55924,55632,55695,517893
MWG,2025-03-04,54930,55653,54627,55595,762403
MWG,2025-03-03,56720,56995,55234,55871,425874
MWG,2025-03-02,55820,56729,55524,56124,912987
MWG,2025-03-01,52601,53513,51614,53314,726504
MWG,2025-02-28,53995,55186,53089,54920,397278
MWG,2025-02-27,53412,54159,52780,54101,173236
MWG,2025-02-26,53572,55235,53049,54539,664934
MWG,2025-02-25,53905,54817,53837,54195,109195
MWG,2025-02-24,54829,55767,53742,54650,189286
MWG,2025-02-23,52438,52518,51752,52172,840692
MWG,2025-02-22,54063,54628,52828,53222,563135
MWG,2025-02-21,53731,54864,53258,54624,888925
MWG,2025-02-20,54986,55675,54064,54584,376339
MWG,2025-02-19,55420,56380,54499,54689,476499
MWG,2025-02-18,51796,53477,51078,52629,868073
MWG,2025-02-17,55708,56386,54485,54850,151847
MWG,2025-02-16,54895,55519,54237,54272,888152
MWG,2025-02-15,50538,52128,49605,51473,778262
MWG,2025-02-14,54298,55244,53836,54569,915259
MWG,2025-02-13,50869,52144,50481,51412,625844
MWG,2025-02-12,53687,53886,52224,52932,917757
MWG,2025-02-11,50916,51844,50342,50991,818092
MWG,2025-02-10,55490,55690,54048,54767,550889
MWG,2025-02-09,50642,51284,49948,51085,623720
MWG,2025-02-08,50290,51736,49838,50788,290260
MWG,2025-02-07,52707,53842,52257,53463,231123
MWG,2025-02-06,53762,54663,53237,54202,953356
MWG,2025-02-05,51081,52534,50806,51589,905834
MWG,2025-02-04,51966,52852,51923,52713,971370
MWG,2025-02-03,52216,53679,51618,52711,767005
MWG,2025-02-02,49507,51089,48510,50323,782278
MWG,2025-02-01,49812,50158,49000,50020,530670
MWG,2025-01-31,52743,53637,52099,52947,945349
MWG,2025-01-30,52640,52895,51533,51892,487102
MWG,2025-01-29,50737,51872,50339,50922,169611
MWG,2025-01-28,51436,52111,50397,50894,747377
MWG,2025-01-27,49509,51102,48519,50401,328678
MWG,2025-01-26,53518,53803,52507,52606,126446
MWG,2025-01-25,48814,49257,47840,49210,999938
MWG,2025-01-24,51879,53399,51807,52564,454204
MWG,2025-01-23,51548,51909,50820,51336,990378
MWG,2025-01-22,52860,53157,51929,52889,994188
MWG,2025-01-21,52964,52965,52017,52107,968164
MWG,2025-01-20,52247,52909,50393,51346,421943
MWG,2025-01-19,50426,51636,49957,50931,782951
MWG,2025-01-18,48754,50310,47822,49559,603135
MWG,2025-01-17,51485,52053,50893,51425,704899
MWG,2025-01-16,48743,49320,47870,48454,690658
MWG,2025-01-15,49973,50949,49115,50288,573665
MWG,2025-01-14,51345,52291,50838,51497,298971
PLX,2025-04-13,59229,60065,59134,59383,480760
PLX,2025-04-12,59059,59546,58031,58199,665191
PLX,2025-04-11,57973,59184,57937,58470,316152
PLX,2025-04-10,57599,58436,56851,57771,244503
PLX,2025-04-09,58877,59367,58093,58603,913045
PLX,2025-04-08,56981,58620,56118,57687,232404
PLX,2025-04-07,60806,60952,59670,60307,557385
PLX,2025-04-06,59795,59863,58711,59117,196601
PLX,2025-04-05,56869,57929,56856,57847,508624
PLX,2025-04-04,58912,58994,57840,58292,494300
PLX,2025-04-03,58869,59138,58056,58429,459892
PLX,2025-04-02,55277,56493,55174,56043,681045
PLX,2025-04-01,57909,58788,57495,58109,996600
PLX,2025-03-31,57930,58031,56890,57105,963737
PLX,2025-03-30,59043,59868,58556,58811,919303
PLX,2025-03-29,57613,58400,57475,57731,878024
PLX,2025-03-28,57452,58400,56508,56987,841880
PLX,2025-03-27,55339,56931,55159,56132,926464
PLX,2025-03-26,58187,58929,57956,58151,279992
PLX,2025-03-25,56944,57487,56001,56792,548738
PLX,2025-03-24,57500,58251,57253,57651,850268
PLX,2025-03-23,58296,58960,58100,58386,826425
PLX,2025-03-22,54281,55199,53914,55140,838469
PLX,2025-03-21,55781,56137,54572,54961,594678
PLX,2025-03-20,57452,57775,56881,57137,568547
PLX,2025-03-19,55649,56984,55285,56129,336212
PLX,2025-03-18,55968,56381,54610,55025,841563
PLX,2025-03-17,56082,56282,55806,56134,307609
PLX,2025-03-16,58010,58265,57004,57118,927533
PLX,2025-03-15,56544,56600,55274,56133,206550
PLX,2025-03-14,55791,56015,55362,55493,892820
PLX,2025-03-13,56085,56320,54722,55150,404928
PLX,2025-03-12,53565,54709,53079,54063,200125
PLX,2025-03-11,53616,55503,53418,54593,332186
PLX,2025-03-10,53890,54776,53607,53944,548528
PLX,2025-03-09,55136,55303,53903,54739,898685
PLX,2025-03-08,55201,56104,53344,54271,785140
PLX,2025-03-07,53463,54646,52590,53756,667799
PLX,2025-03-06,55986,57197,55376,56659,978653
PLX,2025-03-05,54248,55426,54104,54705,903006
PLX,2025-03-04,53014,54384,52203,53665,791335
PLX,2025-03-03,54565,54840,53637,53872,321485
PLX,2025-03-02,53478,54410,53204,54097,256825
PLX,2025-03-01,55859,57560,55717,56651,380741
PLX,2025-02-28,55609,56398,55114,55160,307951
PLX,2025-02-27,57251,57357,56072,56343,946742
PLX,2025-02-26,56243,56882,56122,56243,517786
PLX,2025-02-25,54016,54975,53496,54129,249621
PLX,2025-02-24,56321,56501,55350,55610,618007
PLX,2025-02-23,54930,55099,54403,55074,141439
PLX,2025-02-22,54099,55313,53782,54489,398579
PLX,2025-02-21,52707,52823,52415,52554,196140
PLX,2025-02-20,53169,54463,52493,53840,188791
PLX,2025-02-19,52917,52987,52214,52233,850949
PLX,2025-02-18,52709,52741,52223,52293,113390
PLX,2025-02-17,53537,53635,52859,53440,507863
PLX,2025-02-16,52655,53594,52004,52920,867176
PLX,2025-02-15,53522,54933,52780,53967,720899
PLX,2025-02-14,51297,52586,50591,51825,594896
PLX,2025-02-13,51739,51844,50495,51219,403839
PLX,2025-02-12,52065,53695,51740,52759,263472
PLX,2025-02-11,53822,54213,52137,53094,995268
PLX,2025-02-10,52725,53565,52610,52725,135340
PLX,2025-02-09,53020,54441,52659,53462,309019
PLX,2025-02-08,51853,52814,50901,51494,500973
PLX,2025-02-07,54778,55555,53494,54412,237677
PLX,2025-02-06,52469,52674,51410,51898,746336
PLX,2025-02-05,54358,54393,54221,54228,457626
PLX,2025-02-04,53169,53745,52445,52672,933533
PLX,2025-02-03,50034,50337,49134,50268,547838
PLX,2025-02-02,53048,54556,52115,53719,149940
PLX,2025-02-01,49011,50414,48286,50005,817029
PLX,2025-01-31,53844,54832,52829,53664,624549
PLX,2025-01-30,50755,51448,49538,50365,850062
PLX,2025-01-29,49287,50901,49078,50260,489772
PLX,2025-01-28,51747,52594,50322,51039,665523
PLX,2025-01-27,52350,53205,51283,51616,906057
PLX,2025-01-26,53872,54198,52457,53029,174010
PLX,2025-01-25,48720,50306,48278,49579,904976
PLX,2025-01-24,51059,52084,50828,51120,798245
PLX,2025-01-23,49454,50273,49133,49975,391868
PLX,2025-01-22,48470,49672,47612,49250,583054
PLX,2025-01-21,52602,52946,52350,52609,725221
PLX,2025-01-20,50366,50443,49159,50038,660670
PLX,2025-01-19,48162,48897,47281,48820,891523
PLX,2025-01-18,50185,50680,49301,50258,483269
PLX,2025-01-17,47732,49266,47463,48715,898945
PLX,2025-01-16,49943,50411,49299,50164,138861
PLX,2025-01-15,52966,53515,51237,52052,588378
PLX,2025-01-14,51138,51306,50431,50801,711641
POW,2025-04-13,59805,60034,58602,59204,892834
POW,2025-04-12,57367,57815,56730,57385,215957
POW,2025-04-11,59797,60508,59003,60347,651086
POW,2025-04-10,61378,61803,60525,60535,129978
POW,2025-04-09,59261,59931,58569,59434,568090
POW,2025-04-08,56220,57331,55600,56840,784256
POW,2025-04-07,58689,59114,57041,57698,827490
POW,2025-04-06,57320,58249,56786,57446,574792
POW,2025-04-05,59263,60382,58385,59879,226058
POW,2025-04-04,58309,59178,57849,57859,617637
POW,2025-04-03,55180,56916,54512,56168,183096
POW,2025-04-02,58528,58705,57788,57901,142434
POW,2025-04-01,57664,58461,57271,58349,559087
POW,2025-03-31,56799,57987,56432,56991,363493
POW,2025-03-30,57566,59059,57503,58483,955407
POW,2025-03-29,56292,56502,55805,55997,645877
POW,2025-03-28,55168,56807,54490,55917,394453
POW,2025-03-27,57072,58201,56186,57875,725888
POW,2025-03-26,55910,56488,55507,56363,962737
POW,2025-03-25,59069,59935,58872,58976,484810
POW,2025-03-24,56837,57930,56644,57782,809475
POW,2025-03-23,56920,58200,56574,57271,619661
POW,2025-03-22,59043,59822,58291,58575,806047
POW,2025-03-21,56927,57845,56089,57450,287139
POW,2025-03-20,54759,55359,54573,54850,115495
POW,2025-03-19,57358,58537,56784,57922,561266
POW,2025-03-18,58001,58365,57107,57808,445031
POW,2025-03-17,54999,55424,54472,54656,973292
POW,2025-03-16,55273,55496,54827,55135,763097
POW,2025-03-15,54093,56043,53098,55065,344010
POW,2025-03-14,56046,56247,55129,55621,391735
POW,2025-03-13,54538,55497,54479,55421,855305
POW,2025-03-12,56641,57511,55245,55843,896414
POW,2025-03-11,54964,55135,54377,54626,128264
POW,2025-03-10,56740,57456,56535,56792,501564
POW,2025-03-09,57219,58045,56697,57144,811466
POW,2025-03-08,55485,56697,55134,55713,169591
POW,2025-03-07,54060,54640,53484,53955,200776
POW,2025-03-06,56083,56255,55406,56213,921973
POW,2025-03-05,54778,55525,53195,53965,375870
POW,2025-03-04,57095,57620,55985,56604,877669
POW,2025-03-03,54991,56252,54889,55976,520282
POW,2025-03-02,54584,55351,54386,54829,454018
POW,2025-03-01,56758,57738,54948,55927,883325
POW,2025-02-28,55845,56193,54493,55278,993117
POW,2025-02-27,52759,53333,52675,53141,129475
POW,2025-02-26,51932,52835,51924,52465,305856
POW,2025-02-25,53118,53942,52812,53231,966477
POW,2025-02-24,54680,54812,53823,54525,800131
POW,2025-02-23,55079,55224,53329,54245,449838
POW,2025-02-22,56524,57131,55344,55603,622118
POW,2025-02-21,52667,53269,51717,52442,155830
POW,2025-02-20,52383,54076,52196,53093,321874
POW,2025-02-19,53149,53199,52199,52496,365547
POW,2025-02-18,54480,54776,53474,54424,762873
POW,2025-02-17,51097,52347,50976,51924,568884
POW,2025-02-16,51736,52087,50857,51972,745917
POW,2025-02-15,51158,52109,50701,51832,131330
POW,2025-02-14,51420,52575,50998,52210,928986
POW,2025-02-13,54455,54700,53184,54138,511526
POW,2025-02-12,52088,52964,51475,52783,920876
POW,2025-02-11,52719,53274,51725,52294,658903
POW,2025-02-10,53578,55042,53183,54236,748652
POW,2025-02-09,50181,51832,49698,51180,209224
POW,2025-02-08,50839,51785,50332,50726,346900
POW,2025-02-07,52262,54048,52015,53240,209801
POW,2025-02-06,52779,53533,51498,51803,493063
POW,2025-02-05,51392,51964,50113,50641,383894
POW,2025-02-04,51714,52624,50193,50776,249863
POW,2025-02-03,53413,53701,53150,53498,978108
POW,2025-02-02,54161,54352,53568,53593,748460
POW,2025-02-01,51176,52008,50556,51879,378816
POW,2025-01-31,49465,50848,49206,49852,908475
POW,2025-01-30,53230,54109,52761,53235,673112
POW,2025-01-29,51536,51857,50344,50638,683900
POW,2025-01-28,53694,54514,52979,53220,729949
POW,2025-01-27,52033,53122,51785,52595,862995
POW,2025-01-26,51019,52912,50692,51955,895626
POW,2025-01-25,51522,52431,51109,51844,514908
POW,2025-01-24,51136,51634,51077,51101,887134
POW,2025-01-23,49186,50313,48479,50133,218127
POW,2025-01-22,48236,49498,47670,49212,355289
POW,2025-01-21,51146,51536,50169,50341,492926
POW,2025-01-20,49915,50334,49711,50083,600869
POW,2025-01-19,51588,51872,50986,51136,223226
POW,2025-01-18,47910,49173,47237,48575,944906
POW,2025-01-17,50472,51118,49515,50052,726908
POW,2025-01-16,47836,48907,47415,48822,465671
POW,2025-01-15,50671,50841,49485,50069,209114
POW,2025-01-14,48327,48550,47528,48459,272927
SAB,2025-04-13,61101,62041,59836,60206,148668
SAB,2025-04-12,58336,58775,57310,57787,496156
SAB,2025-04-11,58624,59582,58109,59049,289629
SAB,2025-04-10,59178,60065,57679,58310,926855
SAB,2025-04-09,61309,61319,59846,60375,453850
SAB,2025-04-08,56920,57548,56433,56824,255630
SAB,2025-04-07,57588,59125,56743,58381,416096
SAB,2025-04-06,59363,59908,58919,59614,185222
SAB,2025-04-05,56536,56604,55724,56322,420981
SAB,2025-04-04,56635,57588,55731,56487,810556
SAB,2025-04-03,56917,57916,56097,57720,159905
SAB,2025-04-02,59420,59817,58440,59767,429338
SAB,2025-04-01,57531,58451,56071,56771,845066
SAB,2025-03-31,56647,56837,56279,56640,242204
SAB,2025-03-30,58025,58737,57585,58554,965307
SAB,2025-03-29,59236,59333,58347,58414,402793
SAB,2025-03-28,58053,58501,57102,58288,559973
SAB,2025-03-27,55607,57006,55413,56237,906979
SAB,2025-03-26,55218,56641,55004,55917,304926
SAB,2025-03-25,56547,57178,56265,56587,800253
SAB,2025-03-24,55441,55558,55394,55394,698534
SAB,2025-03-23,57281,58201,56262,56658,764431
SAB,2025-03-22,55874,55952,55420,55525,246330
SAB,2025-03-21,57125,57233,56293,56849,539674
SAB,2025-03-20,57938,58690,56969,57858,668575
SAB,2025-03-19,55141,55229,54292,54868,119321
SAB,2025-03-18,55090,55926,54623,55605,293327
SAB,2025-03-17,56553,56709,55719,56288,159981
SAB,2025-03-16,55286,56244,55093,55435,815999
SAB,2025-03-15,55798,56747,55235,55756,858921
SAB,2025-03-14,56318,56643,55459,56151,556893
SAB,2025-03-13,54952,56504,54186,55725,453044
SAB,2025-03-12,54000,54615,53955,54247,816535
SAB,2025-03-11,55823,56621,55784,55796,333424
SAB,2025-03-10,54496,55920,53969,55302,795557
SAB,2025-03-09,58009,58895,57338,57456,878027
SAB,2025-03-08,54527,54831,53129,53720,675580
SAB,2025-03-07,53429,54594,52722,53899,724662
SAB,2025-03-06,53444,54022,52981,53408,884394
SAB,2025-03-05,56542,56762,55933,56200,893795
SAB,2025-03-04,55968,57622,55018,56659,122971
SAB,2025-03-03,52712,53779,52024,53136,555979
SAB,2025-03-02,55442,56228,54555,56095,622328
SAB,2025-03-01,52417,53462,51991,53232,922802
SAB,2025-02-28,54068,55373,53646,54775,567757
SAB,2025-02-27,57031,57851,55686,56451,859906
SAB,2025-02-26,53125,53496,52280,53393,784984
SAB,2025-02-25,53326,54459,52977,53631,539551
SAB,2025-02-24,53399,53996,52257,52789,624311
SAB,2025-02-23,56024,56990,54211,55154,283920
SAB,2025-02-22,54250,54533,52595,53459,956890
SAB,2025-02-21,55099,55713,54801,55435,862586
SAB,2025-02-20,56572,56685,55766,55766,573010
SAB,2025-02-19,55988,56783,55311,55578,282303
SAB,2025-02-18,54460,55319,53108,53715,920486
SAB,2025-02-17,53937,54651,52061,52977,326837
SAB,2025-02-16,52953,54200,52872,53513,680374
SAB,2025-02-15,54999,55190,54289,54383,221114
SAB,2025-02-14,52243,52523,51628,52253,419995
SAB,2025-02-13,53186,53459,52724,53394,498384
SAB,2025-02-12,54747,55124,53970,54359,942889
SAB,2025-02-11,53604,54153,52353,53135,621623
SAB,2025-02-10,54810,55702,53254,54104,387490
SAB,2025-02-09,51774,52543,51177,52231,464006
SAB,2025-02-08,50754,51781,50335,50820,454139
SAB,2025-02-07,52656,53500,52311,52419,115054
SAB,2025-02-06,54204,55104,53621,53770,354683
SAB,2025-02-05,50980,51833,50156,50605,919793
SAB,2025-02-04,50341,51081,49611,50511,953213
SAB,2025-02-03,51434,51941,50538,50863,339786
SAB,2025-02-02,52394,53687,52101,52762,572866
SAB,2025-02-01,51178,51713,50452,51501,844612
SAB,2025-01-31,52746,52828,51700,52377,839032
SAB,2025-01-30,49451,50946,48847,50151,398205
SAB,2025-01-29,49897,50477,48941,49601,722070
SAB,2025-01-28,52489,53766,51890,52790,493676
SAB,2025-01-27,53557,53798,52913,53090,548145
SAB,2025-01-26,49304,49738,48505,49678,525950
SAB,2025-01-25,50376,51091,48708,49392,157730
SAB,2025-01-24,51531,51867,51051,51785,742854
SAB,2025-01-23,49766,50765,48956,49484,937166
SAB,2025-01-22,49473,49741,49177,49466,563021
SAB,2025-01-21,50238,51856,49416,51127,555213
SAB,2025-01-20,50218,51727,50155,51024,197891
SAB,2025-01-19,51579,52836,51567,52229,694048
SAB,2025-01-18,51224,52576,50540,51913,115962
SAB,2025-01-17,51129,51969,50752,50909,899873
SAB,2025-01-16,48833,50067,48736,49537,604408
SAB,2025-01-15,47836,49172,47058,48556,799052
SAB,2025-01-14,51097,51892,50436,51534,136315
SHB,2025-04-13,59656,60612,58792,59685,357501
SHB,2025-04-12,58064,58245,57196,57721,125859
SHB,2025-04-11,59901,60700,58174,59005,189341
SHB,2025-04-10,58272,58815,57465,57909,355968
SHB,2025-04-09,61337,61565,60052,60395,143407
SHB,2025-04-08,59854,60721,59664,59781,112454
SHB,2025-04-07,58481,58669,57093,58052,213321
SHB,2025-04-06,58840,58869,57967,58267,337549
SHB,2025-04-05,58988,59198,57659,58128,517825
SHB,2025-04-04,58747,59384,57685,58524,311804
SHB,2025-04-03,58291,58984,57699,58254,636972
SHB,2025-04-02,57539,58099,56571,57766,579123
SHB,2025-04-01,60234,60881,59100,59623,206445
SHB,2025-03-31,56208,57593,55929,57030,383013
SHB,2025-03-30,59408,59838,58526,58940,259544
SHB,2025-03-29,58567,59105,58093,58613,695382
SHB,2025-03-28,57856,58458,55865,56856,315648
SHB,2025-03-27,57035,57369,56181,56435,146427
SHB,2025-03-26,56661,58400,56407,57480,740061
SHB,2025-03-25,58146,58425,56577,57156,667139
SHB,2025-03-24,57566,58666,57404,58321,430243
SHB,2025-03-23,55076,56546,54330,55923,902795
SHB,2025-03-22,57880,58830,57570,57707,310609
SHB,2025-03-21,54988,56051,54293,55794,795419
SHB,2025-03-20,57161,58615,57109,58050,399908
SHB,2025-03-19,55688,55851,54250,55218,429822
SHB,2025-03-18,58665,59565,57191,57989,137928
SHB,2025-03-17,56681,57476,55311,55767,865426
SHB,2025-03-16,57065,58038,56564,57583,504671
SHB,2025-03-15,56931,57364,55723,56285,559240
SHB,2025-03-14,54929,55726,54594,54986,834865
SHB,2025-03-13,54621,54811,53733,54530,272296
SHB,2025-03-12,56021,57443,55316,56478,162952
SHB,2025-03-11,56016,56956,55575,56454,440868
SHB,2025-03-10,54492,55766,53800,55045,342050
SHB,2025-03-09,57931,58806,56201,56935,307317
SHB,2025-03-08,55070,55184,54920,55137,453823
SHB,2025-03-07,52956,53721,52849,53486,263436
SHB,2025-03-06,55725,57312,54956,56341,709602
SHB,2025-03-05,53672,54066,53404,53483,611348
SHB,2025-03-04,52876,54132,52331,53413,361076
SHB,2025-03-03,56595,57054,54682,55599,821347
SHB,2025-03-02,53552,53789,52226,53224,361597
SHB,2025-03-01,54568,54978,53985,54226,307040
SHB,2025-02-28,54548,55223,53712,54083,456201
SHB,2025-02-27,52705,54324,51957,53691,878440
SHB,2025-02-26,53582,54489,53265,53598,224757
SHB,2025-02-25,54185,55379,53237,54702,432733
SHB,2025-02-24,54343,55258,53633,54817,201775
SHB,2025-02-23,56602,57525,55245,55747,224147
SHB,2025-02-22,55371,56174,54191,54733,987711
SHB,2025-02-21,53693,54577,53416,54030,796145
SHB,2025-02-20,54448,55438,53872,54580,440618
SHB,2025-02-19,54055,54698,53636,53873,843189
SHB,2025-02-18,54800,55263,53574,54556,536058
SHB,2025-02-17,51233,51975,51052,51885,244331
SHB,2025-02-16,54223,55653,53745,54978,804316
SHB,2025-02-15,51440,52332,51003,51764,151607
SHB,2025-02-14,54220,54830,53089,53636,277379
SHB,2025-02-13,53607,53893,52585,53513,259556
SHB,2025-02-12,54735,55337,53692,54070,117072
SHB,2025-02-11,52767,53661,51795,52121,131127
SHB,2025-02-10,51065,51385,50538,50828,459181
SHB,2025-02-09,54023,55277,53780,54535,346718
SHB,2025-02-08,53532,54236,51930,52715,589956
SHB,2025-02-07,53778,54664,52812,54014,858284
SHB,2025-02-06,52609,53203,51902,53202,388258
SHB,2025-02-05,52493,53682,51741,52813,160987
SHB,2025-02-04,50027,51575,49482,50680,869326
SHB,2025-02-03,54406,55051,53829,53955,804955
SHB,2025-02-02,53734,54362,52908,53385,387119
SHB,2025-02-01,51731,52316,51089,52200,877341
SHB,2025-01-31,53076,53404,52070,52239,803341
SHB,2025-01-30,50290,51080,49383,50499,618497
SHB,2025-01-29,50129,50781,49386,50368,413728
SHB,2025-01-28,52324,54070,51516,53187,567676
SHB,2025-01-27,50074,50854,49208,50813,743238
SHB,2025-01-26,50198,50711,49220,49517,135831
SHB,2025-01-25,49613,50379,48368,49358,583434
SHB,2025-01-24,50756,52129,50096,51691,168411
SHB,2025-01-23,50779,51622,49742,49815,570186
SHB,2025-01-22,51510,52123,50337,51037,173002
SHB,2025-01-21,52865,53206,51387,52204,820765
SHB,2025-01-20,52714,53296,52533,52578,788001
SHB,2025-01-19,50829,51525,50044,50971,977500
SHB,2025-01-18,50201,50682,49295,49840,501464
SHB,2025-01-17,48082,49106,47185,48442,354055
SHB,2025-01-16,50140,51346,50067,50926,980607
